ADIN,"290,00","290,00","290,00","290,00","0,00",200,"58.000,00","58.000,00",2015-11-10
ADIN,"290,00","290,00","290,00","290,00","7,41",100,"29.000,00","29.000,00",2015-11-05
ADIN,"270,00","270,00","270,00","270,00","-9,70",1167,"315.090,00","315.090,00",2015-11-04
ADIN,"299,00","299,00","299,00","299,00","0,00",50,"14.950,00","14.950,00",2015-10-30
ADIN,"299,00","299,00","299,00","299,00","-0,33",330,"98.670,00","98.670,00",2015-10-28
ADIN,"300,00","300,00","300,00","300,00","0,00",446,"133.800,00","133.800,00",2015-10-22
ADIN,"300,00","300,00","300,00","300,00","13,21",100,"30.000,00","30.000,00",2015-10-05
ADIN,"265,00","265,00","265,00","265,00","6,00",1467,"388.755,00","388.755,00",2015-08-18
ADIN,"250,00","250,00","250,00","250,00","-19,35",576,"144.000,00","144.000,00",2015-06-25
ADIN,"310,00","310,00","310,00","310,00","-17,33",100,"31.000,00","31.000,00",2015-04-14
ADIN,"375,00","375,00","375,00","375,00","2,18",5,"1.875,00","1.875,00",2015-03-25
ADIN,"367,00","367,00","367,00","367,00","0,00",50,"18.350,00","18.350,00",2015-02-13
ADIN,"367,00","367,00","367,00","367,00","0,00",396,"145.332,00","145.332,00",2015-02-03
ADIN,"367,00","367,00","367,00","367,00","0,00",575,"211.025,00","211.025,00",2015-02-02
ADIN,"367,00","367,00","367,00","367,00","2,80",25,"9.175,00","9.175,00",2015-01-26
ADIN,"357,00","357,00","357,00","357,00","-12,93",100,"35.700,00","35.700,00",2014-12-22
ADIN,"410,00","410,00","410,00","410,00","0,24",683,"280.030,00","280.030,00",2014-12-05
ADIN,"409,00","409,00","409,00","409,00","-9,11",100,"40.900,00","40.900,00",2014-12-04
ADIN,"450,00","450,00","450,00","450,00","47,54",180,"81.000,00","81.000,00",2014-12-02
ADIN,"305,00","305,00","305,00","305,00","22,00",581,"177.205,00","177.205,00",2014-11-13
ADIN,"500,00","500,00","500,00","500,00","0,00",200,"100.000,00","100.000,00",2016-11-09
ADIN,"500,00","500,00","500,00","500,00","1,01",200,"100.000,00","100.000,00",2016-11-02
ADIN,"495,00","495,00","495,00","495,00","2,91",199,"98.505,00","98.505,00",2016-11-01
ADIN,"481,00","481,00","481,00","481,00","3,22",160,"76.960,00","76.960,00",2016-10-31
ADIN,"466,00","466,00","466,00","466,00","2,87",5,"2.330,00","2.330,00",2016-10-26
ADIN,"453,00","453,00","453,00","453,00","9,95",1500,"679.500,00","679.500,00",2016-10-21
ADIN,"412,00","412,00","412,00","412,00","3,00",356,"146.672,00","146.672,00",2016-10-19
ADIN,"400,00","400,00","400,00","400,00","3,90",196,"78.400,00","78.400,00",2016-10-06
ADIN,"385,00","385,00","385,00","385,00","0,00",1258,"484.330,00","484.330,00",2016-10-05
ADIN,"385,00","385,00","385,00","385,00","0,00",25,"9.625,00","9.625,00",2016-09-06
ADIN,"385,00","385,00","385,00","385,00","10,00",20,"7.700,00","7.700,00",2016-09-01
ADIN,"350,00","350,00","350,00","350,00","9,38",35,"12.250,00","12.250,00",2016-08-25
ADIN,"320,00","320,00","320,00","320,00","-2,88",20,"6.400,00","6.400,00",2016-08-23
ADIN,"330,00","330,00","329,00","329,49","0,15",226,"74.464,00","74.464,00",2016-08-15
ADIN,"329,00","329,00","329,00","329,00","6,13",100,"32.900,00","32.900,00",2016-08-10
ADIN,"310,00","310,00","310,00","310,00","1,04",80,"24.800,00","24.800,00",2016-08-08
ADIN,"310,00","310,00","306,00","306,80","3,03",500,"153.400,00","153.400,00",2016-08-05
ADIN,"300,00","300,00","280,00","297,78","-0,74",180,"53.600,00","53.600,00",2016-06-23
ADIN,"300,00","300,00","300,00","300,00","0,00",100,"30.000,00","30.000,00",2016-06-03
ADIN,"300,00","300,00","300,00","300,00","-0,33",350,"105.000,00","105.000,00",2016-06-01
ADIN,"301,00","301,00","301,00","301,00","0,33",110,"33.110,00","33.110,00",2016-05-31
ADIN,"300,00","300,00","300,00","300,00","0,33",1157,"347.100,00","347.100,00",2016-05-23
ADIN,"299,00","299,00","299,00","299,00","-0,33",200,"59.800,00","59.800,00",2016-05-18
ADIN,"300,00","300,00","300,00","300,00","0,33",70,"21.000,00","21.000,00",2016-05-05
ADIN,"299,00","299,00","299,00","299,00","-0,33",500,"149.500,00","149.500,00",2016-05-03
ADIN,"300,00","300,00","300,00","300,00","0,00",750,"225.000,00","225.000,00",2016-04-05
ADIN,"300,00","300,00","300,00","300,00","-7,69",1150,"345.000,00","345.000,00",2016-04-01
ADIN,"325,00","325,00","325,00","325,00","-2,99",1115,"362.375,00","362.375,00",2016-03-31
ADIN,"335,00","335,00","335,00","335,00","-0,89",30,"10.050,00","10.050,00",2016-03-22
ADIN,"338,00","338,00","338,00","338,00","-0,29",30,"10.140,00","10.140,00",2016-03-15
ADIN,"339,00","339,00","339,00","339,00","-0,29",41,"13.899,00","13.899,00",2016-03-11
ADIN,"340,00","340,00","340,00","340,00","9,32",90,"30.600,00","30.600,00",2016-03-09
ADIN,"311,00","311,00","311,00","311,00","-9,86",50,"15.550,00","15.550,00",2016-03-04
ADIN,"345,00","345,00","345,00","345,00","0,00",50,"17.250,00","17.250,00",2016-01-05
ADIN,"345,00","345,00","345,00","345,00","0,00",10,"3.450,00","3.450,00",2015-12-24
ADIN,"345,00","345,00","345,00","345,00","18,97",60,"20.700,00","20.700,00",2015-11-25
ADIN,"290,00","290,00","290,00","290,00","0,00",54,"15.660,00","15.660,00",2015-11-19
ADIN,"566,00","566,00","566,00","566,00","2,91",600,"339.600,00","339.600,00",2017-11-07
ADIN,"550,00","550,00","550,00","550,00","0,00",30,"16.500,00","16.500,00",2017-11-02
ADIN,"550,00","550,00","550,00","550,00","-16,54",500,"275.000,00","275.000,00",2017-10-27
ADIN,"659,00","659,00","659,00","659,00","-3,09",100,"65.900,00","65.900,00",2017-09-07
ADIN,"680,00","680,00","680,00","680,00","0,00",1288,"875.840,00","875.840,00",2017-04-27
ADIN,"680,00","680,00","680,00","680,00","6,25",18308,"12.449.440,00","12.449.440,00",2017-04-25
ADIN,"640,00","640,00","640,00","640,00","6,49",666,"426.240,00","426.240,00",2017-04-19
ADIN,"601,00","601,00","601,00","601,00","-6,09",10,"6.010,00","6.010,00",2017-04-07
ADIN,"640,00","640,00","640,00","640,00","0,16",1000,"640.000,00","640.000,00",2017-04-04
ADIN,"639,00","639,00","639,00","639,00","-8,71",127,"81.153,00","81.153,00",2017-03-29
ADIN,"700,00","700,00","700,00","700,00","9,55",5,"3.500,00","3.500,00",2017-03-27
ADIN,"639,00","639,00","639,00","639,00","-2,74",5,"3.195,00","3.195,00",2017-03-23
ADIN,"657,00","657,00","657,00","657,00","-10,00",15,"9.855,00","9.855,00",2017-03-13
ADIN,"730,00","730,00","730,00","730,00","5,42",155,"113.150,00","113.150,00",2017-03-07
ADIN,"730,00","730,00","630,00","692,50","0,95",40,"27.700,00","27.700,00",2017-03-06
ADIN,"686,00","686,00","686,00","686,00","-2,97",490,"336.140,00","336.140,00",2017-03-01
ADIN,"707,00","707,00","707,00","707,00","0,00",30,"21.210,00","21.210,00",2017-02-28
ADIN,"707,00","707,00","707,00","707,00","-2,88",20,"14.140,00","14.140,00",2017-02-24
ADIN,"728,00","728,00","728,00","728,00","-2,93",30,"21.840,00","21.840,00",2017-02-17
ADIN,"750,00","750,00","750,00","750,00","2,60",60,"45.000,00","45.000,00",2017-02-16
ADIN,"731,00","731,00","731,00","731,00","0,00",40,"29.240,00","29.240,00",2017-02-15
ADIN,"731,00","731,00","731,00","731,00","9,92",40,"29.240,00","29.240,00",2017-01-03
ADIN,"665,00","665,00","665,00","665,00","9,92",50,"33.250,00","33.250,00",2016-12-29
ADIN,"605,00","605,00","605,00","605,00","0,00",1599,"967.395,00","967.395,00",2016-12-26
ADIN,"605,00","605,00","605,00","605,00","10,00",8428,"5.098.940,00","5.098.940,00",2016-12-21
ADIN,"550,00","550,00","550,00","550,00","0,00",672,"369.600,00","369.600,00",2016-12-15
ADIN,"550,00","550,00","550,00","550,00","-8,33",40,"22.000,00","7.986.550,00",2016-12-14
ADIN,"600,00","600,00","600,00","600,00","9,09",100,"60.000,00","60.000,00",2016-11-18
ADIN,"550,00","550,00","550,00","550,00","0,00",90,"49.500,00","49.500,00",2016-11-15
ADIN,"550,00","550,00","550,00","550,00","10,00",100,"55.000,00","55.000,00",2016-11-14
ADIN,"618,00","618,00","618,00","618,00","10,36",360,"222.480,00","222.480,00",2018-11-01
ADIN,"560,00","560,00","560,00","560,00","0,00",15,"8.400,00","8.400,00",2018-09-24
ADIN,"560,00","560,00","560,00","560,00","0,54",500,"280.000,00","280.000,00",2018-09-20
ADIN,"557,00","557,00","557,00","557,00","-2,96",360,"200.520,00","200.520,00",2018-09-17
ADIN,"574,00","574,00","574,00","574,00","2,87",500,"287.000,00","287.000,00",2018-08-23
ADIN,"558,00","558,00","558,00","558,00","0,00",320,"178.560,00","178.560,00",2018-08-16
ADIN,"558,00","558,00","558,00","558,00","13,88",105,"58.590,00","58.590,00",2018-07-25
ADIN,"490,00","490,00","490,00","490,00","0,00",50,"24.500,00","24.500,00",2018-03-07
ADIN,"490,00","490,00","490,00","490,00","0,00",200,"98.000,00","98.000,00",2018-02-14
ADIN,"490,00","490,00","490,00","490,00","-5,41",110,"53.900,00","53.900,00",2018-01-29
ADIN,"518,00","518,00","518,00","518,00","-3,00",350,"181.300,00","181.300,00",2018-01-04
ADIN,"534,00","534,00","534,00","534,00","-1,11",200,"106.800,00","106.800,00",2017-11-24
ADIN,"540,00","540,00","540,00","540,00","-1,82",120,"64.800,00","64.800,00",2017-11-21
ADIN,"550,00","550,00","550,00","550,00","0,00",350,"192.500,00","192.500,00",2017-11-20
ADIN,"550,00","550,00","550,00","550,00","-2,83",10,"5.500,00","5.500,00",2017-11-16
ADIN,"660,00","660,00","660,00","660,00","-2,80",300,"198.000,00","198.000,00",2019-09-19
ADIN,"679,00","679,00","679,00","679,00","2,88",115,"78.085,00","78.085,00",2019-09-03
ADIN,"660,00","660,00","660,00","660,00","6,45",2940,"1.940.400,00","1.940.400,00",2019-08-27
ADIN,"620,00","620,00","620,00","620,00","0,00",100,"62.000,00","62.000,00",2019-08-14
ADIN,"620,00","620,00","620,00","620,00","-8,69",1504,"932.480,00","932.480,00",2019-08-08
ADIN,"679,00","679,00","679,00","679,00","-3,00",400,"271.600,00","271.600,00",2019-06-21
ADIN,"700,00","700,00","700,00","700,00","8,02",885,"619.500,00","619.500,00",2019-05-29
ADIN,"648,00","648,00","648,00","648,00","0,00",20,"12.960,00","12.960,00",2019-04-19
ADIN,"648,00","648,00","648,00","648,00","-6,22",150,"97.200,00","97.200,00",2019-04-17
ADIN,"691,00","691,00","691,00","691,00","0,00",100,"69.100,00","69.100,00",2019-03-22
ADIN,"691,00","691,00","691,00","691,00","4,70",380,"262.580,00","262.580,00",2019-03-04
ADIN,"660,00","660,00","660,00","660,00","0,00",1000,"660.000,00","660.000,00",2019-02-14
ADIN,"660,00","660,00","660,00","660,00","0,00",50,"33.000,00","33.000,00",2018-12-26
ADIN,"660,00","660,00","660,00","660,00","-5,71",400,"264.000,00","264.000,00",2018-12-18
ADIN,"700,00","700,00","700,00","700,00","0,00",80,"56.000,00","56.000,00",2018-11-29
ADIN,"700,00","700,00","700,00","700,00","13,27",270,"189.000,00","189.000,00",2018-11-28
ADIN,"700,00","700,00","700,00","700,00","0,00",300,"210.000,00","210.000,00",2020-11-16
ADIN,"700,00","700,00","700,00","700,00","5,11",185,"129.500,00","129.500,00",2020-11-13
ADIN,"666,00","666,00","666,00","666,00","7,77",15,"9.990,00","9.990,00",2020-11-12
ADIN,"618,00","618,00","618,00","618,00","0,00",2400,"1.483.200,00","1.483.200,00",2020-08-05
ADIN,"618,00","618,00","618,00","618,00","0,00",200,"123.600,00","123.600,00",2020-07-30
ADIN,"618,00","618,00","618,00","618,00","0,00",100,"61.800,00","61.800,00",2020-07-06
ADIN,"618,00","618,00","618,00","618,00","0,00",150,"92.700,00","92.700,00",2020-07-02
ADIN,"618,00","618,00","618,00","618,00","3,00",1000,"618.000,00","618.000,00",2020-06-30
ADIN,"600,00","600,00","600,00","600,00","-9,09",300,"180.000,00","180.000,00",2020-06-29
ADIN,"700,00","700,00","700,00","700,00","0,00",50,"35.000,00","35.000,00",2021-11-17
ADIN,"700,00","700,00","700,00","700,00","0,00",61,"42.700,00","42.700,00",2021-10-27
ADIN,"700,00","700,00","700,00","700,00","0,00",30,"21.000,00","21.000,00",2021-10-22
ADIN,"700,00","700,00","700,00","700,00","2,79",61,"42.700,00","42.700,00",2021-09-27
ADIN,"681,00","681,00","681,00","681,00","4,45",50,"34.050,00","34.050,00",2021-09-21
ADIN,"652,00","652,00","652,00","652,00","-1,36",50,"32.600,00","32.600,00",2021-07-27
ADIN,"661,00","661,00","661,00","661,00","4,42",50,"33.050,00","33.050,00",2021-06-30
ADIN,"633,00","633,00","633,00","633,00","-15,60",100,"63.300,00","63.300,00",2021-05-14
ADIN,"750,00","750,00","750,00","750,00","0,00",50,"37.500,00","37.500,00",2021-05-05
ADIN,"750,00","750,00","750,00","750,00","0,00",120,"90.000,00","90.000,00",2021-04-28
ADIN,"750,00","750,00","750,00","750,00","0,00",50,"37.500,00","37.500,00",2021-04-23
ADIN,"750,00","750,00","750,00","750,00","0,00",450,"337.500,00","337.500,00",2021-03-25
ADIN,"750,00","750,00","750,00","750,00","0,00",50,"37.500,00","37.500,00",2021-03-12
ADIN,"750,00","750,00","750,00","750,00","2,60",170,"127.500,00","127.500,00",2021-03-01
ADIN,"731,00","731,00","731,00","731,00","4,28",168,"122.808,00","122.808,00",2021-02-23
ADIN,"701,00","701,00","701,00","701,00","1,59",50,"35.050,00","35.050,00",2021-02-16
ADIN,"690,00","690,00","690,00","690,00","0,00",129,"89.010,00","89.010,00",2021-01-21
ADIN,"690,00","690,00","690,00","690,00","0,00",129,"89.010,00","89.010,00",2021-01-20
ADIN,"690,00","690,00","690,00","690,00","1,62",40,"27.600,00","27.600,00",2021-01-18
ADIN,"679,00","679,00","679,00","679,00","0,00",22,"14.938,00","14.938,00",2021-01-05
ADIN,"679,00","679,00","679,00","679,00","-3,00",25,"16.975,00","16.975,00",2020-12-14
ADIN,"700,00","700,00","700,00","700,00","0,00",70,"49.000,00","49.000,00",2020-11-26
ADIN,"700,00","700,00","700,00","700,00","0,14",360,"252.000,00","252.000,00",2020-11-24
ADIN,"699,00","699,00","699,00","699,00","-0,14",200,"139.800,00","139.800,00",2020-11-23
ADIN,"700,00","700,00","700,00","700,00","0,00",340,"238.000,00","238.000,00",2020-11-18
ADIN,"815,00","815,00","815,00","815,00","1,24",10,"8.150,00","8.150,00",2022-07-22
ADIN,"805,00","805,00","805,00","805,00","2,94",50,"40.250,00","40.250,00",2022-05-31
ADIN,"782,00","782,00","782,00","782,00","2,89",10,"7.820,00","7.820,00",2022-05-12
ADIN,"760,00","760,00","760,00","760,00","1,20",550,"418.000,00","418.000,00",2022-03-18
ADIN,"751,00","751,00","751,00","751,00","0,13",1100,"826.100,00","826.100,00",2022-03-16
ADIN,"750,00","750,00","750,00","750,00","0,00",100,"75.000,00","75.000,00",2022-03-07
ADIN,"750,00","750,00","750,00","750,00","2,46",120,"90.000,00","90.000,00",2022-02-24
ADIN,"732,00","732,00","732,00","732,00","2,95",30,"21.960,00","21.960,00",2022-02-21
ADIN,"711,00","711,00","711,00","711,00","0,99",30,"21.330,00","21.330,00",2022-01-17
ADIN,"704,00","704,00","704,00","704,00","0,57",25,"17.600,00","17.600,00",2022-01-13
ADIN,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",260,"260.000,00","260.000,00",2023-11-13
ADIN,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",200,"200.000,00","200.000,00",2023-11-09
ADIN,"1.000,00","1.000,00","1.000,00","1.000,00","15,61",100,"100.000,00","100.000,00",2023-10-05
ADIN,"865,00","865,00","865,00","865,00","1,76",70,"60.550,00","60.550,00",2023-07-11
ADIN,"850,00","850,00","850,00","850,00","17,73",100,"85.000,00","85.000,00",2023-07-06
ADIN,"722,00","722,00","722,00","722,00","-14,05",505,"364.610,00","364.610,00",2023-02-14
ADIN,"840,00","840,00","840,00","840,00","0,00",95,"79.800,00","79.800,00",2023-01-20
ADIN,"840,00","840,00","840,00","840,00","2,94",120,"100.800,00","100.800,00",2022-12-23
ADIN,"816,00","816,00","816,00","816,00","0,12",400,"326.400,00","326.400,00",2022-12-16
ADIN,"815,00","815,00","815,00","815,00","0,00",200,"163.000,00","163.000,00",2022-11-23
ADIN,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,"343.200,00","343.200,00",2024-10-21
ADIN,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,"3.400,00","3.400,00",2024-10-18
ADIN,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,"340.000,00","340.000,00",2024-10-10
ADIN,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,"28.000,00","28.000,00",2024-10-09
ADIN,"1.800,00","1.800,00","1.800,00","1.800,00","0,00",100,"180.000,00","180.000,00",2024-10-02
ADIN,"1.800,00","1.800,00","1.800,00","1.800,00","0,00",16,"28.800,00","28.800,00",2024-09-24
ADIN,"1.800,00","1.800,00","1.800,00","1.800,00","1,69",94,"169.200,00","169.200,00",2024-09-23
ADIN,"1.770,00","1.770,00","1.770,00","1.770,00","4,12",135,"238.950,00","238.950,00",2024-09-20
ADIN,"1.700,00","1.700,00","1.700,00","1.700,00","3,28",200,"340.000,00","340.000,00",2024-09-19
ADIN,"1.646,00","1.646,00","1.646,00","1.646,00","0,00",10,"16.460,00","16.460,00",2024-09-18
ADIN,"1.646,00","1.646,00","1.646,00","1.646,00","0,00",265,"436.190,00","436.190,00",2024-09-17
ADIN,"1.646,00","1.646,00","1.646,00","1.646,00","2,88",120,"197.520,00","197.520,00",2024-09-13
ADIN,"1.600,00","1.600,00","1.600,00","1.600,00","-0,62",150,"240.000,00","240.000,00",2024-08-26
ADIN,"1.610,00","1.610,00","1.610,00","1.610,00","-2,37",83,"133.630,00","133.630,00",2024-08-23
ADIN,"1.649,00","1.649,00","1.649,00","1.649,00","9,57",15,"24.735,00","24.735,00",2024-08-14
ADIN,"1.505,00","1.505,00","1.505,00","1.505,00","0,33",100,"150.500,00","150.500,00",2024-08-13
ADIN,"1.500,00","1.500,00","1.500,00","1.500,00","0,00",200,"300.000,00","300.000,00",2024-08-07
ADIN,"1.500,00","1.500,00","1.500,00","1.500,00","0,00",240,"360.000,00","360.000,00",2024-07-30
ADIN,"1.500,00","1.500,00","1.500,00","1.500,00","0,00",600,"900.000,00","900.000,00",2024-07-29
ADIN,"1.500,00","1.500,00","1.500,00","1.500,00","0,00",368,"552.000,00","552.000,00",2024-07-12
ADIN,"1.500,00","1.500,00","1.500,00","1.500,00","-6,25",600,"900.000,00","900.000,00",2024-07-10
ADIN,"1.600,00","1.600,00","1.600,00","1.600,00","-5,33",200,"320.000,00","320.000,00",2024-06-27
ADIN,"1.690,00","1.690,00","1.690,00","1.690,00","0,12",50,"84.500,00","84.500,00",2024-05-29
ADIN,"1.688,00","1.688,00","1.688,00","1.688,00","-0,53",76,"128.288,00","128.288,00",2024-05-17
ADIN,"1.697,00","1.697,00","1.697,00","1.697,00","41,42",50,"84.850,00","84.850,00",2024-05-14
ADIN,"1.200,00","1.200,00","1.200,00","1.200,00","0,00",153,"183.600,00","183.600,00",2024-02-05
ADIN,"1.200,00","1.200,00","1.200,00","1.200,00","20,00",295,"354.000,00","354.000,00",2024-01-31
ADIN,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",100,"100.000,00","100.000,00",2023-12-19
ADIN,"1.000,00","1.000,00","1.000,00","1.000,00","0,00",600,"600.000,00","600.000,00",2023-11-29
ALK,"5.250,00","5.250,00","5.250,00","5.250,00","-0,94",15,"78.750,00","78.750,00",2015-11-13
ALK,"5.300,00","5.300,00","5.300,00","5.300,00","0,00",34,"180.200,00","180.200,00",2015-11-12
ALK,"5.300,00","5.300,00","5.300,00","5.300,00","0,04",150,"795.000,00","795.000,00",2015-11-11
ALK,"5.290,00","5.302,00","5.200,00","5.297,91","-0,17",721,"3.819.790,00","3.819.790,00",2015-11-10
ALK,"5.302,00","5.335,00","5.302,00","5.306,70","-0,23",196,"1.040.114,00","1.040.114,00",2015-11-09
ALK,"5.350,00","5.350,00","5.300,00","5.319,11","0,74",554,"2.946.785,00","2.946.785,00",2015-11-06
ALK,"5.300,00","5.300,00","5.249,00","5.280,28","1,46",300,"1.584.085,00","1.584.085,00",2015-11-05
ALK,"5.208,00","5.208,00","5.203,00","5.204,53","0,49",262,"1.363.586,00","1.363.586,00",2015-11-04
ALK,"5.156,00","5.200,00","5.151,00","5.179,18","0,90",110,"569.710,00","569.710,00",2015-11-03
ALK,"5.150,00","5.150,00","5.100,00","5.133,08","0,29",229,"1.175.476,00","1.175.476,00",2015-11-02
ALK,"5.102,00","5.150,00","5.102,00","5.118,00","0,37",30,"153.540,00","153.540,00",2015-10-30
ALK,"5.100,00","5.101,00","5.057,00","5.099,21","0,06",113,"576.211,00","576.211,00",2015-10-29
ALK,"5.100,00","5.100,00","5.053,00","5.095,95","0,89",464,"2.364.520,00","2.364.520,00",2015-10-28
ALK,"5.051,00","5.058,00","5.050,00","5.051,16","-0,11",253,"1.277.944,00","1.277.944,00",2015-10-27
ALK,"5.058,00","5.058,00","5.055,00","5.056,88","-0,09",8,"40.455,00","40.455,00",2015-10-26
ALK,"5.056,00","5.070,00","5.054,00","5.061,57","0,22",265,"1.341.316,00","1.341.316,00",2015-10-22
ALK,"5.053,00","5.053,00","5.050,00","5.050,61","-0,08",155,"782.845,00","782.845,00",2015-10-21
ALK,"5.055,00","5.055,00","5.054,00","5.054,68","0,01",238,"1.203.015,00","1.203.015,00",2015-10-20
ALK,"5.054,00","5.055,00","5.052,00","5.054,29","0,05",87,"439.723,00","439.723,00",2015-10-19
ALK,"5.052,00","5.052,00","5.052,00","5.052,00","0,00",32,"161.664,00","161.664,00",2015-10-16
ALK,"5.052,00","5.053,00","5.052,00","5.052,04","0,02",233,"1.177.126,00","1.177.126,00",2015-10-15
ALK,"5.052,00","5.053,00","5.050,00","5.051,10","0,01",105,"530.366,00","530.366,00",2015-10-14
ALK,"5.052,00","5.052,00","5.050,00","5.050,67","-0,16",111,"560.624,00","560.624,00",2015-10-13
ALK,"5.051,00","5.100,00","5.050,00","5.058,71","-0,28",217,"1.097.739,00","1.097.739,00",2015-10-09
ALK,"5.090,00","5.090,00","5.040,00","5.072,81","1,34",224,"1.136.310,00","1.136.310,00",2015-10-08
ALK,"5.010,00","5.030,00","5.005,00","5.005,50","-0,49",1000,"5.005.500,00","5.005.500,00",2015-10-07
ALK,"5.030,00","5.030,00","5.030,00","5.030,00","0,61",49,"246.470,00","246.470,00",2015-10-06
ALK,"5.000,00","5.000,00","4.940,00","4.999,38","0,03",589,"2.944.637,00","2.944.637,00",2015-10-05
ALK,"5.000,00","5.000,00","4.990,00","4.998,02","0,16",710,"3.548.596,00","3.548.596,00",2015-10-02
ALK,"4.985,00","4.995,00","4.984,00","4.990,11","0,40",231,"1.152.715,00","1.152.715,00",2015-10-01
ALK,"4.970,00","4.970,00","4.970,00","4.970,00","-0,14",10,"49.700,00","49.700,00",2015-09-30
ALK,"4.970,00","4.990,00","4.970,00","4.977,19","-0,35",242,"1.204.479,00","1.204.479,00",2015-09-29
ALK,"4.995,00","4.995,00","4.986,00","4.994,81","0,36",513,"2.562.340,00","2.562.340,00",2015-09-28
ALK,"4.977,00","4.977,00","4.977,00","4.977,00","-0,11",4,"19.908,00","19.908,00",2015-09-25
ALK,"4.976,00","4.998,00","4.975,00","4.982,30","0,46",210,"1.046.282,00","1.046.282,00",2015-09-24
ALK,"4.960,00","4.960,00","4.952,00","4.959,33","0,02",60,"297.560,00","297.560,00",2015-09-23
ALK,"4.980,00","4.980,00","4.950,00","4.958,23","0,22",95,"471.032,00","471.032,00",2015-09-22
ALK,"4.940,00","4.951,00","4.940,00","4.947,40","0,03",124,"613.477,00","613.477,00",2015-09-21
ALK,"4.940,00","4.950,00","4.931,00","4.945,71","0,03",115,"568.757,00","568.757,00",2015-09-18
ALK,"4.950,00","4.950,00","4.930,00","4.944,22","0,49",77,"380.705,00","380.705,00",2015-09-17
ALK,"4.920,00","4.920,00","4.920,00","4.920,00","0,11",74,"364.080,00","364.080,00",2015-09-16
ALK,"4.920,00","4.921,00","4.910,00","4.914,76","-0,63",170,"835.509,00","835.509,00",2015-09-15
ALK,"4.949,00","4.950,00","4.920,00","4.945,73","0,85",449,"2.220.632,00","2.220.632,00",2015-09-14
ALK,"4.912,00","4.912,00","4.902,00","4.904,13","0,07",191,"936.688,00","936.688,00",2015-09-11
ALK,"4.902,00","4.902,00","4.900,00","4.900,70","0,01",92,"450.864,00","450.864,00",2015-09-10
ALK,"4.900,00","4.900,00","4.900,00","4.900,00","-0,01",132,"646.800,00","646.800,00",2015-09-09
ALK,"4.900,00","4.901,00","4.900,00","4.900,57","0,01",175,"857.600,00","857.600,00",2015-09-07
ALK,"4.900,00","4.900,00","4.900,00","4.900,00","0,60",133,"651.700,00","651.700,00",2015-09-04
ALK,"4.900,00","4.900,00","4.850,00","4.870,71","-0,39",287,"1.397.894,00","1.397.894,00",2015-09-03
ALK,"4.860,00","4.900,00","4.860,00","4.889,71","-0,21",138,"674.780,00","674.780,00",2015-09-02
ALK,"4.899,00","4.900,00","4.899,00","4.899,97","0,01",1218,"5.968.160,00","5.968.160,00",2015-09-01
ALK,"4.890,00","4.900,00","4.890,00","4.899,35","-0,01",417,"2.043.030,00","2.043.030,00",2015-08-31
ALK,"4.900,00","4.900,00","4.900,00","4.900,00","0,01",1230,"6.027.000,00","6.027.000,00",2015-08-27
ALK,"4.890,00","4.900,00","4.886,00","4.899,48","-0,32",1086,"5.320.832,00","5.320.832,00",2015-08-26
ALK,"4.900,00","4.950,00","4.900,00","4.915,27","-1,08",820,"4.030.520,00","4.030.520,00",2015-08-25
ALK,"4.950,00","4.981,00","4.950,00","4.968,75","0,06",711,"3.532.782,00","3.532.782,00",2015-08-24
ALK,"4.962,00","4.970,00","4.960,00","4.965,64","0,32",153,"759.743,00","759.743,00",2015-08-21
ALK,"4.952,00","4.952,00","4.949,00","4.949,68","0,19",75,"371.226,00","371.226,00",2015-08-20
ALK,"4.901,00","4.950,00","4.901,00","4.940,31","0,83",270,"1.333.883,00","1.333.883,00",2015-08-19
ALK,"4.901,00","4.940,00","4.887,00","4.899,85","0,39",61,"298.891,00","298.891,00",2015-08-18
ALK,"4.885,00","4.886,00","4.880,00","4.880,84","-0,07",289,"1.410.564,00","1.410.564,00",2015-08-17
ALK,"4.880,00","4.889,00","4.880,00","4.884,14","0,01",37,"180.713,00","180.713,00",2015-08-14
ALK,"4.880,00","4.890,00","4.863,00","4.883,62","0,06",140,"683.707,00","683.707,00",2015-08-13
ALK,"4.880,00","4.881,00","4.880,00","4.880,53","0,42",113,"551.500,00","551.500,00",2015-08-12
ALK,"4.860,00","4.860,00","4.860,00","4.860,00","-0,08",3,"14.580,00","14.580,00",2015-08-11
ALK,"4.855,00","4.890,00","4.855,00","4.863,75","-0,56",8,"38.910,00","38.910,00",2015-08-10
ALK,"4.900,00","4.900,00","4.860,00","4.890,93","0,35",644,"3.149.760,00","3.149.760,00",2015-08-07
ALK,"4.900,00","4.900,00","4.866,00","4.874,08","-0,11",105,"511.778,00","511.778,00",2015-08-06
ALK,"4.880,00","4.900,00","4.872,00","4.879,32","0,48",96,"468.415,00","468.415,00",2015-08-05
ALK,"4.860,00","4.860,00","4.855,00","4.856,19","-0,43",63,"305.940,00","305.940,00",2015-08-04
